station,hour,avg_dropoff_count
"Putney Pier, Wandsworth",19,2.6744186046511627
"Putney Pier, Wandsworth",20,1.990521327014218
"Putney Pier, Wandsworth",21,1.7857142857142858
"Putney Pier, Wandsworth",22,1.5375
"Putney Pier, Wandsworth",23,1.4130434782608696
"Putney Rail Station, Putney",0,1.1
"Putney Rail Station, Putney",1,1.170731707317073
"Putney Rail Station, Putney",2,1.0625
"Putney Rail Station, Putney",3,1.1111111111111112
"Putney Rail Station, Putney",4,1.0
"Putney Rail Station, Putney",5,1.0
"Putney Rail Station, Putney",6,1.178082191780822
"Putney Rail Station, Putney",7,1.34
"Putney Rail Station, Putney",8,1.2578125
"Putney Rail Station, Putney",9,1.2878787878787878
"Putney Rail Station, Putney",10,1.2727272727272727
"Putney Rail Station, Putney",11,1.3271604938271604
"Putney Rail Station, Putney",12,1.3478260869565217
"Putney Rail Station, Putney",13,1.3233082706766917
"Putney Rail Station, Putney",14,1.5118110236220472
"Putney Rail Station, Putney",15,1.6551724137931034
"Putney Rail Station, Putney",16,1.6529411764705881
"Putney Rail Station, Putney",17,1.7428571428571429
"Putney Rail Station, Putney",18,1.7843137254901962
"Putney Rail Station, Putney",19,1.6458333333333333
"Putney Rail Station, Putney",20,1.4741379310344827
"Putney Rail Station, Putney",21,1.25
"Putney Rail Station, Putney",22,1.2427184466019416
"Putney Rail Station, Putney",23,1.1571428571428573
"Queen Mary's, Mile End",0,1.4516129032258065
"Queen Mary's, Mile End",1,1.3472222222222223
"Queen Mary's, Mile End",2,1.346938775510204
"Queen Mary's, Mile End",3,1.32
"Queen Mary's, Mile End",4,1.1071428571428572
"Queen Mary's, Mile End",5,1.0277777777777777
"Queen Mary's, Mile End",6,1.1166666666666667
"Queen Mary's, Mile End",7,1.625
"Queen Mary's, Mile End",8,3.591093117408907
"Queen Mary's, Mile End",9,5.094276094276094
"Queen Mary's, Mile End",10,3.519230769230769
"Queen Mary's, Mile End",11,3.1458333333333335
"Queen Mary's, Mile End",12,3.2635135135135136
"Queen Mary's, Mile End",13,2.7364864864864864
"Queen Mary's, Mile End",14,2.8831615120274914
"Queen Mary's, Mile End",15,2.3185185185185184
"Queen Mary's, Mile End",16,2.5093632958801497
"Queen Mary's, Mile End",17,2.790035587188612
"Queen Mary's, Mile End",18,2.619217081850534
"Queen Mary's, Mile End",19,2.465863453815261
"Queen Mary's, Mile End",20,2.1012658227848102
"Queen Mary's, Mile End",21,1.6310160427807487
"Queen Mary's, Mile End",22,1.7664233576642336
"Queen Mary's, Mile End",23,1.4573643410852712
"Queen Mother Sports Centre, Victoria",0,1.296875
"Queen Mother Sports Centre, Victoria",1,1.3061224489795917
"Queen Mother Sports Centre, Victoria",2,1.25
"Queen Mother Sports Centre, Victoria",3,1.0714285714285714
"Queen Mother Sports Centre, Victoria",4,1.2352941176470589
"Queen Mother Sports Centre, Victoria",5,1.1704545454545454
"Queen Mother Sports Centre, Victoria",6,1.9425837320574162
"Queen Mother Sports Centre, Victoria",7,2.037974683544304
"Queen Mother Sports Centre, Victoria",8,3.003257328990228
"Queen Mother Sports Centre, Victoria",9,2.5622775800711746
"Queen Mother Sports Centre, Victoria",10,1.9475982532751093
"Queen Mother Sports Centre, Victoria",11,2.2172284644194757
"Queen Mother Sports Centre, Victoria",12,2.521594684385382
"Queen Mother Sports Centre, Victoria",13,2.2304832713754648
"Queen Mother Sports Centre, Victoria",14,2.1760299625468167
"Queen Mother Sports Centre, Victoria",15,2.345864661654135
"Queen Mother Sports Centre, Victoria",16,3.076158940397351
"Queen Mother Sports Centre, Victoria",17,3.792880258899676
"Queen Mother Sports Centre, Victoria",18,3.9611650485436893
"Queen Mother Sports Centre, Victoria",19,3.0936454849498327
"Queen Mother Sports Centre, Victoria",20,2.404
"Queen Mother Sports Centre, Victoria",21,1.8631578947368421
"Queen Mother Sports Centre, Victoria",22,1.7486033519553073
"Queen Mother Sports Centre, Victoria",23,1.446808510638298
"Queen Street 1, Bank",0,1.435897435897436
"Queen Street 1, Bank",1,1.15
"Queen Street 1, Bank",2,1.0952380952380953
"Queen Street 1, Bank",3,1.0
"Queen Street 1, Bank",4,2.0
"Queen Street 1, Bank",5,1.1363636363636365
"Queen Street 1, Bank",6,5.726190476190476
"Queen Street 1, Bank",7,13.15648854961832
"Queen Street 1, Bank",8,24.957894736842107
"Queen Street 1, Bank",9,15.233009708737864
"Queen Street 1, Bank",10,4.059602649006623
"Queen Street 1, Bank",11,3.2644067796610168
"Queen Street 1, Bank",12,3.43448275862069
"Queen Street 1, Bank",13,3.2013651877133107
"Queen Street 1, Bank",14,2.7038327526132404
"Queen Street 1, Bank",15,2.5280898876404496
"Queen Street 1, Bank",16,3.1232394366197185
"Queen Street 1, Bank",17,4.686868686868687
"Queen Street 1, Bank",18,4.897526501766785
"Queen Street 1, Bank",19,3.003717472118959
"Queen Street 1, Bank",20,1.9854368932038835
"Queen Street 1, Bank",21,1.6091954022988506
"Queen Street 1, Bank",22,1.4583333333333333
"Queen Street 1, Bank",23,1.3695652173913044
"Queen Street 2, Bank",0,1.4
"Queen Street 2, Bank",1,1.6470588235294117
"Queen Street 2, Bank",2,1.380952380952381
"Queen Street 2, Bank",3,1.5454545454545454
"Queen Street 2, Bank",4,1.3846153846153846
"Queen Street 2, Bank",5,1.4210526315789473
"Queen Street 2, Bank",6,4.3070539419087135
"Queen Street 2, Bank",7,10.778181818181817
"Queen Street 2, Bank",8,19.140287769784173
"Queen Street 2, Bank",9,13.558441558441558
"Queen Street 2, Bank",10,5.18960244648318
"Queen Street 2, Bank",11,5.033639143730887
"Queen Street 2, Bank",12,4.67741935483871
"Queen Street 2, Bank",13,3.9306930693069306
"Queen Street 2, Bank",14,3.618556701030928
"Queen Street 2, Bank",15,3.4261744966442955
"Queen Street 2, Bank",16,3.369718309859155
"Queen Street 2, Bank",17,3.8915254237288135
"Queen Street 2, Bank",18,4.483333333333333
"Queen Street 2, Bank",19,2.9031007751937983
"Queen Street 2, Bank",20,2.161137440758294
"Queen Street 2, Bank",21,1.6893939393939394
"Queen Street 2, Bank",22,1.7653061224489797
"Queen Street 2, Bank",23,1.88
"Queen Victoria Street, St. Paul's",0,1.8076923076923077
"Queen Victoria Street, St. Paul's",1,1.7142857142857142
"Queen Victoria Street, St. Paul's",2,1.9
"Queen Victoria Street, St. Paul's",3,2.2222222222222223
"Queen Victoria Street, St. Paul's",4,2.0
"Queen Victoria Street, St. Paul's",5,1.0526315789473684
"Queen Victoria Street, St. Paul's",6,2.0366492146596857
"Queen Victoria Street, St. Paul's",7,6.630252100840337
"Queen Victoria Street, St. Paul's",8,10.265060240963855
"Queen Victoria Street, St. Paul's",9,5.163498098859316
"Queen Victoria Street, St. Paul's",10,3.0153846153846153
"Queen Victoria Street, St. Paul's",11,2.3619909502262444
"Queen Victoria Street, St. Paul's",12,2.354066985645933
"Queen Victoria Street, St. Paul's",13,2.265765765765766
"Queen Victoria Street, St. Paul's",14,2.6261682242990654
"Queen Victoria Street, St. Paul's",15,2.293269230769231
"Queen Victoria Street, St. Paul's",16,2.1203703703703702
"Queen Victoria Street, St. Paul's",17,2.263888888888889
"Queen Victoria Street, St. Paul's",18,2.3526570048309177
"Queen Victoria Street, St. Paul's",19,1.7054794520547945
"Queen Victoria Street, St. Paul's",20,1.6701030927835052
"Queen Victoria Street, St. Paul's",21,1.5507246376811594
"Queen Victoria Street, St. Paul's",22,1.7636363636363637
"Queen Victoria Street, St. Paul's",23,2.2291666666666665
"Queen's Circus, Battersea Park",0,1.4307692307692308
"Queen's Circus, Battersea Park",1,1.2592592592592593
"Queen's Circus, Battersea Park",2,1.1935483870967742
"Queen's Circus, Battersea Park",3,1.12
"Queen's Circus, Battersea Park",4,1.3333333333333333
"Queen's Circus, Battersea Park",5,1.6590909090909092
"Queen's Circus, Battersea Park",6,2.1616161616161618
"Queen's Circus, Battersea Park",7,1.8106796116504855
"Queen's Circus, Battersea Park",8,1.9558232931726907
"Queen's Circus, Battersea Park",9,2.2
"Queen's Circus, Battersea Park",10,2.3529411764705883
"Queen's Circus, Battersea Park",11,2.4025974025974026
"Queen's Circus, Battersea Park",12,2.975103734439834
"Queen's Circus, Battersea Park",13,2.809128630705394
"Queen's Circus, Battersea Park",14,2.950892857142857
"Queen's Circus, Battersea Park",15,3.027667984189723
"Queen's Circus, Battersea Park",16,3.3731884057971016
"Queen's Circus, Battersea Park",17,3.9768211920529803
"Queen's Circus, Battersea Park",18,5.7216828478964405
"Queen's Circus, Battersea Park",19,4.0
"Queen's Circus, Battersea Park",20,2.436974789915966
"Queen's Circus, Battersea Park",21,2.102803738317757
"Queen's Circus, Battersea Park",22,1.6242424242424243
"Queen's Circus, Battersea Park",23,1.5070422535211268
"Queen's Gate (Central), South Kensington",0,1.2580645161290323
"Queen's Gate (Central), South Kensington",1,1.25
"Queen's Gate (Central), South Kensington",2,1.2857142857142858
"Queen's Gate (Central), South Kensington",3,1.5
"Queen's Gate (Central), South Kensington",4,1.0
"Queen's Gate (Central), South Kensington",5,2.0
"Queen's Gate (Central), South Kensington",6,1.0816326530612246
"Queen's Gate (Central), South Kensington",7,1.9911894273127753
"Queen's Gate (Central), South Kensington",8,6.1915708812260535
"Queen's Gate (Central), South Kensington",9,3.460714285714286
"Queen's Gate (Central), South Kensington",10,3.242424242424242
"Queen's Gate (Central), South Kensington",11,2.5041322314049586
"Queen's Gate (Central), South Kensington",12,2.176706827309237
"Queen's Gate (Central), South Kensington",13,2.2222222222222223
"Queen's Gate (Central), South Kensington",14,2.0704845814977975
"Queen's Gate (Central), South Kensington",15,2.2730923694779115
"Queen's Gate (Central), South Kensington",16,2.253846153846154
"Queen's Gate (Central), South Kensington",17,2.4318181818181817
"Queen's Gate (Central), South Kensington",18,2.3345588235294117
"Queen's Gate (Central), South Kensington",19,1.944915254237288
"Queen's Gate (Central), South Kensington",20,1.6222222222222222
"Queen's Gate (Central), South Kensington",21,1.5258620689655173
"Queen's Gate (Central), South Kensington",22,1.388235294117647
"Queen's Gate (Central), South Kensington",23,1.3584905660377358
"Queen's Gate (North), Kensington",0,1.3725490196078431
"Queen's Gate (North), Kensington",1,1.2580645161290323
"Queen's Gate (North), Kensington",2,1.2
"Queen's Gate (North), Kensington",3,1.411764705882353
"Queen's Gate (North), Kensington",4,1.0
"Queen's Gate (North), Kensington",5,1.0
"Queen's Gate (North), Kensington",6,1.1428571428571428
"Queen's Gate (North), Kensington",7,1.3131313131313131
"Queen's Gate (North), Kensington",8,4.529411764705882
"Queen's Gate (North), Kensington",9,11.989169675090253
"Queen's Gate (North), Kensington",10,6.109489051094891
"Queen's Gate (North), Kensington",11,3.7269076305220885
"Queen's Gate (North), Kensington",12,3.086206896551724
"Queen's Gate (North), Kensington",13,2.707627118644068
"Queen's Gate (North), Kensington",14,2.3835616438356166
"Queen's Gate (North), Kensington",15,1.9788359788359788
"Queen's Gate (North), Kensington",16,2.3177083333333335
"Queen's Gate (North), Kensington",17,2.065868263473054
"Queen's Gate (North), Kensington",18,1.9696969696969697
"Queen's Gate (North), Kensington",19,1.8451612903225807
"Queen's Gate (North), Kensington",20,1.7391304347826086
"Queen's Gate (North), Kensington",21,1.446808510638298
"Queen's Gate (North), Kensington",22,1.4642857142857142
"Queen's Gate (North), Kensington",23,1.5774647887323943
"Queen's Gate (South), South Kensington",0,1.1733333333333333
"Queen's Gate (South), South Kensington",1,1.225
"Queen's Gate (South), South Kensington",2,1.0666666666666667
"Queen's Gate (South), South Kensington",3,1.2857142857142858
"Queen's Gate (South), South Kensington",4,1.0
"Queen's Gate (South), South Kensington",5,1.0344827586206897
"Queen's Gate (South), South Kensington",6,1.2021857923497268
"Queen's Gate (South), South Kensington",7,1.4242424242424243
"Queen's Gate (South), South Kensington",8,2.661290322580645
"Queen's Gate (South), South Kensington",9,2.831578947368421
"Queen's Gate (South), South Kensington",10,1.9760956175298805
"Queen's Gate (South), South Kensington",11,2.1411764705882352
"Queen's Gate (South), South Kensington",12,2.3048327137546467
"Queen's Gate (South), South Kensington",13,2.13953488372093
"Queen's Gate (South), South Kensington",14,2.3453815261044175
"Queen's Gate (South), South Kensington",15,2.2846153846153845
"Queen's Gate (South), South Kensington",16,2.2444444444444445
"Queen's Gate (South), South Kensington",17,2.8175438596491227
"Queen's Gate (South), South Kensington",18,3.0996563573883162
"Queen's Gate (South), South Kensington",19,2.709342560553633
"Queen's Gate (South), South Kensington",20,2.44672131147541
"Queen's Gate (South), South Kensington",21,1.760204081632653
"Queen's Gate (South), South Kensington",22,1.5084745762711864
"Queen's Gate (South), South Kensington",23,1.4123711340206186
"Queen's Gate, Kensington Gardens",0,3.0
"Queen's Gate, Kensington Gardens",1,1.0
"Queen's Gate, Kensington Gardens",2,3.0
"Queen's Gate, Kensington Gardens",4,1.0
"Queen's Gate, Kensington Gardens",5,1.0434782608695652
"Queen's Gate, Kensington Gardens",6,1.2318840579710144
"Queen's Gate, Kensington Gardens",7,1.738562091503268
"Queen's Gate, Kensington Gardens",8,2.861344537815126
"Queen's Gate, Kensington Gardens",9,4.238095238095238
"Queen's Gate, Kensington Gardens",10,4.264084507042254
"Queen's Gate, Kensington Gardens",11,4.054744525547445
"Queen's Gate, Kensington Gardens",12,4.757462686567164
"Queen's Gate, Kensington Gardens",13,5.250883392226148
"Queen's Gate, Kensington Gardens",14,5.608695652173913
"Queen's Gate, Kensington Gardens",15,5.617021276595745
"Queen's Gate, Kensington Gardens",16,5.705263157894737
"Queen's Gate, Kensington Gardens",17,5.677966101694915
"Queen's Gate, Kensington Gardens",18,6.331578947368421
"Queen's Gate, Kensington Gardens",19,6.04
"Queen's Gate, Kensington Gardens",20,4.073684210526316
"Queen's Gate, Kensington Gardens",21,2.8524590163934427
"Queen's Gate, Kensington Gardens",22,2.857142857142857
"Queen's Gate, Kensington Gardens",23,3.25
"Queensbridge Road, Haggerston",0,1.3
"Queensbridge Road, Haggerston",1,1.0869565217391304
"Queensbridge Road, Haggerston",2,1.411764705882353
"Queensbridge Road, Haggerston",3,1.0
"Queensbridge Road, Haggerston",4,1.125
"Queensbridge Road, Haggerston",5,1.0
"Queensbridge Road, Haggerston",6,1.0
"Queensbridge Road, Haggerston",7,1.1216216216216217
"Queensbridge Road, Haggerston",8,1.4666666666666666
"Queensbridge Road, Haggerston",9,1.4046242774566473
"Queensbridge Road, Haggerston",10,1.4148148148148147
"Queensbridge Road, Haggerston",11,1.5755395683453237
"Queensbridge Road, Haggerston",12,1.672
"Queensbridge Road, Haggerston",13,1.5493827160493827
"Queensbridge Road, Haggerston",14,1.7862068965517242
"Queensbridge Road, Haggerston",15,1.7
"Queensbridge Road, Haggerston",16,1.7135135135135136
"Queensbridge Road, Haggerston",17,2.253731343283582
"Queensbridge Road, Haggerston",18,3.3777777777777778
"Queensbridge Road, Haggerston",19,2.4024896265560165
"Queensbridge Road, Haggerston",20,1.9019607843137254
"Queensbridge Road, Haggerston",21,1.6037735849056605
"Queensbridge Road, Haggerston",22,1.6474358974358974
"Queensbridge Road, Haggerston",23,1.4807692307692308
"Queensdale Road, Shepherd's Bush",0,1.12
"Queensdale Road, Shepherd's Bush",1,1.0869565217391304
"Queensdale Road, Shepherd's Bush",2,1.0
"Queensdale Road, Shepherd's Bush",3,1.2857142857142858
"Queensdale Road, Shepherd's Bush",4,1.0
"Queensdale Road, Shepherd's Bush",5,1.0
"Queensdale Road, Shepherd's Bush",6,1.0
"Queensdale Road, Shepherd's Bush",7,1.1979695431472082
"Queensdale Road, Shepherd's Bush",8,1.328125
"Queensdale Road, Shepherd's Bush",9,1.2875
"Queensdale Road, Shepherd's Bush",10,1.3417721518987342
"Queensdale Road, Shepherd's Bush",11,1.2873563218390804
"Queensdale Road, Shepherd's Bush",12,1.3333333333333333
"Queensdale Road, Shepherd's Bush",13,1.4866666666666666
"Queensdale Road, Shepherd's Bush",14,1.4322033898305084
"Queensdale Road, Shepherd's Bush",15,1.5035971223021583
"Queensdale Road, Shepherd's Bush",16,1.5844155844155845
"Queensdale Road, Shepherd's Bush",17,1.829268292682927
"Queensdale Road, Shepherd's Bush",18,1.7411167512690355
"Queensdale Road, Shepherd's Bush",19,1.75
"Queensdale Road, Shepherd's Bush",20,1.3181818181818181
"Queensdale Road, Shepherd's Bush",21,1.1515151515151516
"Queensdale Road, Shepherd's Bush",22,1.2153846153846153
"Queensdale Road, Shepherd's Bush",23,1.2755102040816326
"Queensway, Kensington Gardens",0,1.4919354838709677
"Queensway, Kensington Gardens",1,1.5
"Queensway, Kensington Gardens",2,1.528301886792453
"Queensway, Kensington Gardens",3,1.2592592592592593
"Queensway, Kensington Gardens",4,1.1379310344827587
"Queensway, Kensington Gardens",5,1.2564102564102564
"Queensway, Kensington Gardens",6,1.202247191011236
"Queensway, Kensington Gardens",7,1.6428571428571428
"Queensway, Kensington Gardens",8,2.291095890410959
"Queensway, Kensington Gardens",9,2.1372549019607843
"Queensway, Kensington Gardens",10,2.0317460317460316
"Queensway, Kensington Gardens",11,2.18796992481203
"Queensway, Kensington Gardens",12,2.5261194029850746
"Queensway, Kensington Gardens",13,2.867158671586716
"Queensway, Kensington Gardens",14,2.9748201438848922
"Queensway, Kensington Gardens",15,2.882575757575758
"Queensway, Kensington Gardens",16,3.4982698961937717
"Queensway, Kensington Gardens",17,4.115131578947368
"Queensway, Kensington Gardens",18,5.1526479750778815
"Queensway, Kensington Gardens",19,4.457413249211356
"Queensway, Kensington Gardens",20,3.765886287625418
"Queensway, Kensington Gardens",21,2.8731884057971016
"Queensway, Kensington Gardens",22,2.4765625
"Queensway, Kensington Gardens",23,2.1457286432160805
"Rainville Road, Hammersmith",0,1.2
"Rainville Road, Hammersmith",1,1.3333333333333333
"Rainville Road, Hammersmith",2,1.1666666666666667
"Rainville Road, Hammersmith",3,1.1666666666666667
"Rainville Road, Hammersmith",4,1.0
"Rainville Road, Hammersmith",5,1.0
"Rainville Road, Hammersmith",6,1.0754716981132075
"Rainville Road, Hammersmith",7,1.2065217391304348
"Rainville Road, Hammersmith",8,1.6296296296296295
"Rainville Road, Hammersmith",9,1.27007299270073
"Rainville Road, Hammersmith",10,1.3695652173913044
"Rainville Road, Hammersmith",11,1.4651162790697674
"Rainville Road, Hammersmith",12,1.6318681318681318
"Rainville Road, Hammersmith",13,1.8628571428571428
"Rainville Road, Hammersmith",14,1.764367816091954
"Rainville Road, Hammersmith",15,1.7172995780590716
"Rainville Road, Hammersmith",16,1.9823008849557522
"Rainville Road, Hammersmith",17,2.1793893129770994
"Rainville Road, Hammersmith",18,2.721014492753623
"Rainville Road, Hammersmith",19,2.2903225806451615
"Rainville Road, Hammersmith",20,1.853932584269663
"Rainville Road, Hammersmith",21,1.695945945945946
"Rainville Road, Hammersmith",22,1.375
"Rainville Road, Hammersmith",23,1.2941176470588236
"Ram Street, Wandsworth",0,1.2
"Ram Street, Wandsworth",1,1.1971830985915493
"Ram Street, Wandsworth",2,1.1451612903225807
"Ram Street, Wandsworth",3,1.0786516853932584
"Ram Street, Wandsworth",4,1.0256410256410255
"Ram Street, Wandsworth",5,1.2440944881889764
"Ram Street, Wandsworth",6,1.28
"Ram Street, Wandsworth",7,1.9245283018867925
"Ram Street, Wandsworth",8,2.3344947735191637
"Ram Street, Wandsworth",9,1.8778280542986425
"Ram Street, Wandsworth",10,2.0365853658536586
"Ram Street, Wandsworth",11,2.444043321299639
"Ram Street, Wandsworth",12,2.325925925925926
"Ram Street, Wandsworth",13,2.4477611940298507
"Ram Street, Wandsworth",14,2.1792828685258963
"Ram Street, Wandsworth",15,2.5121107266435985
"Ram Street, Wandsworth",16,2.707482993197279
"Ram Street, Wandsworth",17,3.8360655737704916
"Ram Street, Wandsworth",18,3.9966996699669965
"Ram Street, Wandsworth",19,2.5076335877862594
"Ram Street, Wandsworth",20,1.9073170731707316
"Ram Street, Wandsworth",21,1.4873417721518987
"Ram Street, Wandsworth",22,1.4852941176470589
"Ram Street, Wandsworth",23,1.268041237113402
"Rampayne Street, Pimlico",0,1.453781512605042
"Rampayne Street, Pimlico",1,1.3333333333333333
"Rampayne Street, Pimlico",2,1.2432432432432432
"Rampayne Street, Pimlico",3,1.1764705882352942
"Rampayne Street, Pimlico",4,1.125
"Rampayne Street, Pimlico",5,1.032258064516129
"Rampayne Street, Pimlico",6,1.185430463576159
"Rampayne Street, Pimlico",7,1.819905213270142
"Rampayne Street, Pimlico",8,2.2584745762711864
"Rampayne Street, Pimlico",9,2.197718631178707
"Rampayne Street, Pimlico",10,1.9756944444444444
"Rampayne Street, Pimlico",11,1.75
"Rampayne Street, Pimlico",12,1.838174273858921
"Rampayne Street, Pimlico",13,2.207843137254902
"Rampayne Street, Pimlico",14,1.9586776859504131
"Rampayne Street, Pimlico",15,2.0681818181818183
"Rampayne Street, Pimlico",16,2.785234899328859
"Rampayne Street, Pimlico",17,3.766990291262136
"Rampayne Street, Pimlico",18,3.817891373801917
"Rampayne Street, Pimlico",19,3.393939393939394
"Rampayne Street, Pimlico",20,2.4803149606299213
"Rampayne Street, Pimlico",21,2.008968609865471
"Rampayne Street, Pimlico",22,1.9042553191489362
"Rampayne Street, Pimlico",23,1.5864197530864197
"Ranelagh Gardens, Fulham",0,1.0434782608695652
"Ranelagh Gardens, Fulham",1,1.1666666666666667
"Ranelagh Gardens, Fulham",2,1.0
"Ranelagh Gardens, Fulham",3,1.5
"Ranelagh Gardens, Fulham",4,1.0
"Ranelagh Gardens, Fulham",5,1.0410958904109588
"Ranelagh Gardens, Fulham",6,1.0416666666666667
"Ranelagh Gardens, Fulham",7,1.2272727272727273
"Ranelagh Gardens, Fulham",8,1.319327731092437
"Ranelagh Gardens, Fulham",9,1.4489795918367347
"Ranelagh Gardens, Fulham",10,1.53
"Ranelagh Gardens, Fulham",11,1.4684684684684686
"Ranelagh Gardens, Fulham",12,1.596026490066225
"Ranelagh Gardens, Fulham",13,1.7112676056338028
"Ranelagh Gardens, Fulham",14,1.6666666666666667
"Ranelagh Gardens, Fulham",15,1.6266666666666667
"Ranelagh Gardens, Fulham",16,1.6292134831460674
"Ranelagh Gardens, Fulham",17,1.7679558011049723
"Ranelagh Gardens, Fulham",18,1.939252336448598
"Ranelagh Gardens, Fulham",19,1.6273291925465838
"Ranelagh Gardens, Fulham",20,1.3061224489795917
"Ranelagh Gardens, Fulham",21,1.3253012048192772
"Ranelagh Gardens, Fulham",22,1.2222222222222223
"Ranelagh Gardens, Fulham",23,1.2647058823529411
"Rathbone Street, Fitzrovia",0,1.0454545454545454
"Rathbone Street, Fitzrovia",1,1.0
"Rathbone Street, Fitzrovia",2,1.25
"Rathbone Street, Fitzrovia",3,1.75
"Rathbone Street, Fitzrovia",4,1.0
"Rathbone Street, Fitzrovia",5,1.0
"Rathbone Street, Fitzrovia",6,1.0350877192982457
"Rathbone Street, Fitzrovia",7,1.538888888888889
"Rathbone Street, Fitzrovia",8,3.7577092511013217
"Rathbone Street, Fitzrovia",9,3.3019607843137253
"Rathbone Street, Fitzrovia",10,1.9690265486725664
"Rathbone Street, Fitzrovia",11,1.7832512315270936
"Rathbone Street, Fitzrovia",12,1.8465116279069766
"Rathbone Street, Fitzrovia",13,1.894736842105263
"Rathbone Street, Fitzrovia",14,1.791304347826087
"Rathbone Street, Fitzrovia",15,1.7835051546391754
"Rathbone Street, Fitzrovia",16,1.7794871794871794
"Rathbone Street, Fitzrovia",17,2.0086580086580086
"Rathbone Street, Fitzrovia",18,2.2705882352941176
"Rathbone Street, Fitzrovia",19,2.0398230088495577
"Rathbone Street, Fitzrovia",20,1.4790419161676647
"Rathbone Street, Fitzrovia",21,1.3823529411764706
"Rathbone Street, Fitzrovia",22,1.2604166666666667
"Rathbone Street, Fitzrovia",23,1.2340425531914894
"Ravenscourt Park Station, Hammersmith",0,1.3333333333333333
"Ravenscourt Park Station, Hammersmith",1,1.2692307692307692
"Ravenscourt Park Station, Hammersmith",2,1.2045454545454546
"Ravenscourt Park Station, Hammersmith",3,1.206896551724138
"Ravenscourt Park Station, Hammersmith",4,1.2777777777777777
"Ravenscourt Park Station, Hammersmith",5,1.0
"Ravenscourt Park Station, Hammersmith",6,1.0444444444444445
"Ravenscourt Park Station, Hammersmith",7,1.4871794871794872
"Ravenscourt Park Station, Hammersmith",8,1.8619246861924685
"Ravenscourt Park Station, Hammersmith",9,1.9517543859649122
"Ravenscourt Park Station, Hammersmith",10,1.88
"Ravenscourt Park Station, Hammersmith",11,1.9282296650717703
"Ravenscourt Park Station, Hammersmith",12,2.1121495327102804
"Ravenscourt Park Station, Hammersmith",13,2.3423423423423424
"Ravenscourt Park Station, Hammersmith",14,2.3797468354430378
"Ravenscourt Park Station, Hammersmith",15,2.674825174825175
"Ravenscourt Park Station, Hammersmith",16,2.8846153846153846
"Ravenscourt Park Station, Hammersmith",17,3.2432432432432434
"Ravenscourt Park Station, Hammersmith",18,3.6098360655737705
"Ravenscourt Park Station, Hammersmith",19,2.835125448028674
"Ravenscourt Park Station, Hammersmith",20,2.1294642857142856
"Ravenscourt Park Station, Hammersmith",21,1.781725888324873
"Ravenscourt Park Station, Hammersmith",22,1.6096256684491979
"Ravenscourt Park Station, Hammersmith",23,1.4315068493150684
"Reardon Street, Wapping",0,1.6534653465346534
"Reardon Street, Wapping",1,1.2839506172839505
"Reardon Street, Wapping",2,1.2972972972972974
"Reardon Street, Wapping",3,1.1923076923076923
"Reardon Street, Wapping",4,1.1428571428571428
"Reardon Street, Wapping",5,1.0588235294117647
"Reardon Street, Wapping",6,1.105263157894737
"Reardon Street, Wapping",7,1.1714285714285715
"Reardon Street, Wapping",8,1.4285714285714286
"Reardon Street, Wapping",9,1.460122699386503
"Reardon Street, Wapping",10,1.456
"Reardon Street, Wapping",11,1.4428571428571428
"Reardon Street, Wapping",12,1.7530120481927711
"Reardon Street, Wapping",13,1.6666666666666667
"Reardon Street, Wapping",14,1.8265306122448979
"Reardon Street, Wapping",15,1.7834101382488479
"Reardon Street, Wapping",16,1.9618644067796611
"Reardon Street, Wapping",17,2.7804878048780486
"Reardon Street, Wapping",18,3.6735395189003435
"Reardon Street, Wapping",19,2.786476868327402
"Reardon Street, Wapping",20,2.353191489361702
"Reardon Street, Wapping",21,2.1121951219512196
"Reardon Street, Wapping",22,1.8716577540106951
"Reardon Street, Wapping",23,1.5906040268456376
"Rectory Square, Stepney",0,1.394736842105263
"Rectory Square, Stepney",1,1.3333333333333333
"Rectory Square, Stepney",2,1.2162162162162162
"Rectory Square, Stepney",3,1.3333333333333333
"Rectory Square, Stepney",4,1.0833333333333333
"Rectory Square, Stepney",5,1.5
"Rectory Square, Stepney",6,1.0
"Rectory Square, Stepney",7,1.1443298969072164
"Rectory Square, Stepney",8,1.8564102564102565
"Rectory Square, Stepney",9,1.2905982905982907
"Rectory Square, Stepney",10,1.4955752212389382
"Rectory Square, Stepney",11,1.4609375
"Rectory Square, Stepney",12,1.5743243243243243
"Rectory Square, Stepney",13,1.4792899408284024
"Rectory Square, Stepney",14,1.588235294117647
"Rectory Square, Stepney",15,1.506578947368421
"Rectory Square, Stepney",16,1.502824858757062
"Rectory Square, Stepney",17,1.865546218487395
"Rectory Square, Stepney",18,2.1717557251908395
"Rectory Square, Stepney",19,1.915966386554622
"Rectory Square, Stepney",20,1.9065420560747663
"Rectory Square, Stepney",21,1.6514285714285715
"Rectory Square, Stepney",22,1.621301775147929
"Rectory Square, Stepney",23,1.3943661971830985
"Red Lion Square, Holborn",0,1.0909090909090908
"Red Lion Square, Holborn",1,1.1
"Red Lion Square, Holborn",2,1.0625
"Red Lion Square, Holborn",3,1.125
"Red Lion Square, Holborn",4,1.0
"Red Lion Square, Holborn",5,1.0217391304347827
"Red Lion Square, Holborn",6,1.0595238095238095
"Red Lion Square, Holborn",7,1.6551724137931034
