name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"London, England, United Kingdom",2024-12-22T15:00:00,6,1.4,2.1,76.09,0.001,100,rain,0,0,29.1,18.6,290,1007,96.5,14.9,13,0,0,,"Rain, Overcast",rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-22T16:00:00,6.3,2.2,2.3,75.6,0,0,,0,0,29.7,16,292,1008,79.7,16.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-22T17:00:00,5.8,1.4,1.6,73.91,0,0,,0,0,26.3,17.3,284,1008.5,71.8,14.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-22T18:00:00,6.2,1.6,1.5,72.34,0,0,,0,0,31.7,18.6,291,1009.4,67.6,11.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-22T19:00:00,7.5,3.3,0.6,61.65,0,0,,0,0,26.1,19.4,304,1010.8,96.5,10,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-22T20:00:00,7.6,3.3,0.1,59.05,0,0,,0,0,28,20,304,1011.8,82.6,8,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-22T21:00:00,7.8,3.7,-0.2,57,0,0,,0,0,32.5,19.4,308,1013.1,72.3,7.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-22T22:00:00,7.8,3.8,-1.3,52.25,0,0,,0,0,27.5,18.7,306,1014.2,72.7,7.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-22T23:00:00,7.5,3.4,-1.4,52.96,0,0,,0,0,26.9,18.3,307,1015.3,59.3,7.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T00:00:00,7,3,-0.8,57.25,0,0,,0,0,28,16.4,311,1016.1,34,7.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T01:00:00,6.6,2.5,-1,58.39,0,0,,0,0,23.3,16.7,311,1016.9,22.9,8.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T02:00:00,6.3,2.3,-1.6,56.67,0,0,,0,0,21.4,15.1,310,1018.3,16.7,8.5,0,0,0,,Clear,clear-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T03:00:00,6.8,3.7,-1.8,53.97,0,0,,0,0,21.1,11,307,1019.3,16.9,8.4,0,0,0,,Clear,clear-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T04:00:00,5.8,2.3,-1.7,58.64,0,0,,0,0,19.7,11.6,308,1020,19,8.8,0,0,0,,Clear,clear-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T05:00:00,5.8,2.5,-1.7,58.63,0,0,,0,0,17.2,10.7,308,1020.9,8.5,9,0,0,0,,Clear,clear-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T06:00:00,5.6,2.1,-1.9,58.58,0,0,,0,0,17.3,11.1,304,1021.8,0,9.3,0,0,0,,Clear,clear-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T07:00:00,5.5,2.3,-1.6,59.88,0,0,,0,0,15,9.8,301,1022.8,0,9.4,0,0,0,,Clear,clear-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T08:00:00,5.1,2.4,-1.1,63.87,0,0,,0,0,13.9,7.5,296,1023.9,0,8.8,0,0,0,,Clear,clear-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T09:00:00,5,2.5,0.2,70.68,0,0,,0,0,12.4,7,297,1024.6,1.4,8.5,26,0.1,0,,Clear,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T10:00:00,5,1.9,1.2,75.92,0,0,,0,0,10.9,8.9,297,1025,11.1,8.9,71,0.3,1,,Clear,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T11:00:00,6.3,3.3,1.8,72.97,0,0,,0,0,13.6,9.7,301,1025.1,40,9.3,65,0.2,1,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T12:00:00,6.8,4,2.1,72.03,0,0,,0,0,13.3,9.4,302,1024.3,18.2,9.4,85,0.3,1,,Clear,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T13:00:00,7.1,4.6,2.1,70.56,0,0,,0,0,10,8.5,297,1024.2,57.3,11.4,39,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T14:00:00,7,5,1.9,69.56,0,0,,0,0,11.6,6.7,290,1024.2,68.8,11.1,23,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T15:00:00,6.3,3.8,2.5,76.67,0,0,,0,0,11.6,8,263,1024.2,68.8,10.4,16,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T16:00:00,6.3,3.7,2.6,77.22,0,0,,0,0,9.5,8.1,251,1024.2,57.3,11.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T17:00:00,6.3,4.1,2.8,78.31,0,0,,0,0,6.9,6.7,254,1024.2,93.7,11.4,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T18:00:00,6.3,5.2,3,79.42,0.198,100,rain,0,0,9.2,4,223,1023.8,77.1,10.7,0,0,0,,"Rain, Partially cloudy",rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T19:00:00,6.3,4.6,3.2,80.02,0,0,,0,0,5.5,5.2,230,1023.7,100,11.7,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T20:00:00,6.6,4.9,3.4,79.55,0,0,,0,0,9.5,5.5,202,1023.4,96.5,8.3,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T21:00:00,6.1,3.9,4.6,90.15,0.001,100,rain,0,0,8.1,6.5,193,1023.3,100,3.4,0,0,0,,"Rain, Overcast",rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T22:00:00,6.1,4.1,5.3,94.63,0,0,,0,0,10.3,6,204,1023.2,100,2,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-23T23:00:00,6.1,4.2,5.6,96.61,0.001,100,rain,0,0,14.2,5.8,196,1023.2,100,2.5,0,0,0,,"Rain, Overcast",rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T00:00:00,6.5,4.7,6.1,97.29,0.199,100,rain,0,0,10.1,5.7,190,1023.3,100,2.9,0,0,0,,"Rain, Overcast",rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T01:00:00,6.8,5.1,6.3,96.62,0,0,,0,0,8.1,5.5,239,1023.1,100,3.9,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T02:00:00,7.3,5.7,6.8,96.65,0,0,,0,0,8.6,5.5,222,1023.2,100,4.1,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T03:00:00,7.5,6,7,96.66,0,0,,0,0,6.9,5.3,245,1023.4,100,3.9,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T04:00:00,7.6,6.8,7.1,96.67,0,0,,0,0,6.7,3.7,230,1023.6,100,2.9,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T05:00:00,8,6.6,7.3,95.35,0,0,,0,0,7.2,5.3,246,1023.9,100,3.6,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T06:00:00,8.3,7.2,7.6,95.39,0,0,,0,0,6.4,4.7,242,1024.1,54.8,4.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T07:00:00,7.6,6,6.9,95.33,0,0,,0,0,8.6,5.4,249,1024.2,38,4.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T08:00:00,8,6.6,7.8,98.63,0,0,,0,0,6.4,5.3,250,1024.7,40.5,4,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T09:00:00,8.7,7.1,8.2,96.68,0,0,,0,0,8.4,5.9,245,1025.1,93.7,5.4,35,0.1,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T10:00:00,9.4,7.4,8.9,96.7,0,0,,0,0,10.3,8,256,1025.6,100,6.3,86,0.3,1,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T11:00:00,9.9,8,9.2,95.42,0,0,,0,0,8.9,8,270,1025.7,93.1,9.9,36,0.1,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T12:00:00,10.9,10.9,9.9,93.57,0,0,,0,0,10,9.5,258,1025.9,96.5,7.4,125,0.5,1,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T13:00:00,11.5,11.5,10.2,91.16,0,0,,0,0,11.1,9.9,262,1025.9,96.5,6.2,93,0.3,1,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T14:00:00,11.5,11.5,10.2,91.15,0,0,,0,0,12.4,10,269,1026,96.5,7.9,43,0.2,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T15:00:00,11.6,11.6,10.5,92.97,0,0,,0,0,10.9,8.7,267,1026.4,100,9.4,19,0.1,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T16:00:00,11.8,11.8,10.5,91.74,0,0,,0,0,10.6,9,270,1026.9,100,9,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T17:00:00,11.3,11.3,10,91.72,0,0,,0,0,6.1,5.9,282,1027.2,100,9.5,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T18:00:00,11.6,11.6,10,89.95,0,0,,0,0,6.4,6.5,280,1028,100,9.1,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T19:00:00,11.6,11.6,9.9,88.75,0,0,,0,0,10.3,5.4,301,1028.4,100,10.1,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T20:00:00,11.5,11.5,10,90.54,0,0,,0,0,11.6,6.5,283,1028.9,100,7.3,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T21:00:00,11.3,11.3,10,91.73,0,0,,0,0,6.4,5.8,290,1029.1,99.1,5.3,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T22:00:00,11.1,11.1,9.8,91.73,0,0,,0,0,5.5,7,254,1029.6,100,5.4,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-24T23:00:00,10.5,10.5,9.3,92.31,0,0,,0,0,10.6,9.8,254,1030.1,100,4.5,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T00:00:00,10,10,9,93.53,0,0,,0,0,10,7,270,1030.1,100,4.7,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T01:00:00,9.6,8.4,8.6,93.49,0,0,,0,0,6.1,5.5,247,1030.2,100,4.7,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T02:00:00,9.5,8.2,8.3,92.24,0,0,,0,0,7.2,5.8,263,1030.5,100,5,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T03:00:00,9.5,8.1,8.3,92.25,0,0,,0,0,5.2,6.1,250,1030.6,100,6,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T04:00:00,9.6,8.1,8.1,90.41,0,0,,0,0,9.4,6.5,253,1030.7,100,7.5,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T05:00:00,9.5,8.6,8,90.39,0,0,,0,0,7.2,4.7,252,1031.1,100,9.5,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T06:00:00,9.3,8,7.8,90.38,0,0,,0,0,7.8,5.9,253,1031.5,100,11.8,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T07:00:00,9.3,8,7.7,89.17,0,0,,0,0,12.5,5.7,256,1032,100,12.2,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T08:00:00,9.5,7.8,7.7,88,0,0,,0,0,8.3,7.2,250,1032.2,97.2,6.6,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T09:00:00,9.5,8,8.1,91.01,0,0,,0,0,10.6,6.4,247,1033,100,6.4,18,0.1,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T10:00:00,8.6,6.6,7.4,91.57,0,0,,0,0,10.3,7.9,267,1033.2,97.2,8.9,29,0.1,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T11:00:00,9,7.3,7.7,90.98,0,0,,0,0,10,7,268,1033.2,100,8.4,40,0.1,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T12:00:00,9.5,8.5,8.1,90.4,0,0,,0,0,8.4,5,262,1033.2,100,8,51,0.2,1,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T13:00:00,9.6,8.9,8.1,89.8,0,0,,0,0,5.8,4.2,269,1033.1,100,8.9,55,0.2,1,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T14:00:00,9.6,8.9,7.9,88.59,0,0,,0,0,5.8,4.2,265,1033,100,11.2,33,0.1,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T15:00:00,9.5,8.6,7.9,89.18,0,0,,0,0,5.5,4.5,237,1033.1,100,13.1,15,0.1,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T16:00:00,9.5,8.3,7.8,89.19,0,0,,0,0,6.4,5.5,257,1033.3,100,12,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T17:00:00,9,8,7.8,92.21,0,0,,0,0,5.5,4.8,243,1033.6,100,8.7,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T18:00:00,9.1,9.1,7.7,90.37,0,0,,0,0,4.1,2.7,263,1034.1,100,5.6,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T19:00:00,9,8,7.6,90.37,0,0,,0,0,4.4,4.7,258,1034.2,100,4.9,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T20:00:00,8.8,8.1,7.6,91.59,0,0,,0,0,5.2,3.8,251,1034.2,100,4.2,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T21:00:00,8.8,8,7.6,92.2,0,0,,0,0,4.9,4,251,1034.3,100,4.2,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T22:00:00,8.8,8.8,7.6,92.2,0,0,,0,0,4.9,2.5,281,1034.2,100,4.1,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-25T23:00:00,8.8,8.8,7.5,91.59,0,0,,0,0,3.1,2.8,251,1034.3,100,4,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T00:00:00,8.5,7.5,7.3,92.19,0,0,,0,0,5.5,4.5,214,1034.2,100,3.9,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T01:00:00,8.3,8.3,7.3,93.45,0,0,,0,0,4.1,2.1,299,1034.1,100,3.6,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T02:00:00,8.1,8.1,7.1,93.44,0,0,,0,0,3.4,1.8,147,1034.2,100,2.8,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T03:00:00,7.8,7.8,7,94.71,0,0,,0,0,3.7,2.7,172,1034.2,100,1.9,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T04:00:00,7.6,7.6,6.8,94.69,0,0,,0,0,3.4,2.5,140,1034.1,100,2.5,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T05:00:00,7.3,7.3,6.6,95.32,0,0,,0,0,4.1,2.6,218,1034.1,100,2.4,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T06:00:00,7.1,6.4,6.3,94.67,0,0,,0,0,5.2,3.3,194,1034.5,100,2.3,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T07:00:00,6.8,5.9,6.1,95.33,0,0,,0,0,5.2,3.6,204,1035,100,2.7,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T08:00:00,6.3,6.3,5.6,95.3,0,0,,0,0,6.4,3,164,1035.2,96.5,2.2,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T09:00:00,6.3,5.5,5.6,95.3,0,0,,0,0,6.6,3.3,137,1035.6,100,3.3,14,0.1,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T10:00:00,6.1,5.1,5.4,94.65,0,0,,0,0,5.8,3.6,150,1035.7,100,3.4,31,0.1,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T11:00:00,6.3,5.3,5.2,92.09,0,0,,0,0,5.2,3.6,183,1035.3,100,4.2,44,0.2,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T12:00:00,6.3,5.1,5.2,92.07,0,0,,0,0,7.5,4.2,205,1034.8,100,4.7,43,0.2,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T13:00:00,6.5,5.5,5.1,90.18,0,0,,0,0,8.9,3.7,189,1034.6,100,6.8,42,0.2,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T14:00:00,6.6,5,5.3,91.45,0,0,,0,0,7.5,5.2,231,1034.2,100,8.2,22,0.1,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T15:00:00,6.6,6.6,5.6,93.35,0,0,,0,0,5.5,2.8,180,1034.2,100,6,7,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-12-26T16:00:00,6.6,6.6,5.3,91.46,0,0,,0,0,4.7,2.3,195,1034.4,100,5.3,0,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
